"Product_Name","texts"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone worked on arrival but after 3-4 days my daughter noticed that the battery charge did not hold and the phone turned itseld off whenhalf of the battery was discharged. But that is not all. Some days after Wifi stopped working (Wifi button in control center is grayed out).I'm hereby requesting the warranty replacement, but I wouldn't buy another of these ""factory refurbished"" phones from this seller."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","All things a go! I love it, it's just what I expected. Thanks! I upgraded from iPhone 3 to iPhone 4s. The iPhone 4s is way more advanced then my iPhone 3. I feel like I've moved up in technology phase. Can't wait to advance to the iPhone 5 or even the iPhone 6s.👍🏽📱📲"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Product was as advertised and in very good shape. It arrived on time. I think it was an excellent value."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i love it thanks for the speedy order"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Had to return. Phone got hot with just a few minutes use. Not well refurbished."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Fast delivery, though one week of use battery not holding charge and now just completely DIED. Didn't come with all accessories as stated and cheap replacement charger. Returning"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Although a refurbished one, it turned to be as good as new"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","One of the 2 phones come with failure wifi."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","NOT UNLOCKED!!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","In the publication you say the cellphone have all the originals accessories, you only send me the cellphone with a not original charger, you don't send me headphones. I need comunicate with the you."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The product arrived promptly. There was no problem with switching data. I'm very pleased with this purchase."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Pretty much brand new 0 scratches Def buy"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm so happy with the product. It is an unlocked phone and it looks like new."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I will never buy another phone from Amazon or any other companies I had the phone 45 days and it quit working"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone looks brand new! There are no scratches anywhere. The charger was even wrapped as the new ones! I've tried it with my at&t unlocked sim card and with an international sim card and it works perfectly so far."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The iPhone is too battery consuming. It cannot even last 12 hours"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone was locked I buy it as unlock, please respond this to me so I discuses with you"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was the same as it was described and arrived on time.A+"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great price. Phone is working perfectly"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Perfect. iPhone was unlocked, I took it in to AT&T, new sim card, 5 mins later everything was working 100%YES this was a verizon iphone! Verizon had apple unlock them, 4 & 4S in 2014. Just slip in a micro sim card, I tried my T-moble and moms Att... BOTH worked just fine.Very Happy"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i got the phone as a bday gift. Its bin nothing but a hassle. All i wanted was an iphone 4s for prpaid verizon. I had to buy sim card and adapter additionally and make phone calls - all to find out that it is not going to work. Is not anything i wanted. Its an at&t phone and will never work w verizon service. ThAnks for ruining the birthday gift - and causing so much of a hassle i didnt need nor hav the time for- extremly upset and disappointed."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone had too much signs of usage."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Not what i wanted and had to return it back"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","evrerything seems to work OK - battery maybe holds its charge a littless than I'd like, but overall good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","LACK OF MEMORY..SLOW PROCESSING"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Well,...my iPhone came like new.....unlocked...on time and i am a happy customer...I would buy again from this company...thank you and good job...P.S...it was fairly priced too..."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","My son's happy with this phone, no problems at all"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very quick shipping and great quality phone!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It is not unlocked. I want my money back"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great outstanding.!!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was on the black list. I found that disrespectfull."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This iPhone only works using the speakerphone. It is a rebuilt /unlocked phone. Very disappointing purchase. I will return it as soon as possible."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Is in perfect condition and is unlocked. all ports work well. It is just as fast as my other iPhone 4s was and can download the current iSO. only problem is that the phone gets really hot really quickly and the battery seems to run out a little faster than normal. comes in a fancy box with a clear top and a charger."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Working great. Looks like new."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It came on time was happy about it but the charger was not the right one sad can't use it. The surface looks good no scratches but the speaker is not working well when making a call ."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","battery drained too fast everytime, had to return it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The telephone is in exquisite condition. Also everything is wonderful in regards to the performance of the telephone. Should the need occur in the future...there will not be any hesitation for me to purchase another telephone by using Amazon.com."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone is good but you sent me the wrong charger.I had to buy another one"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","In great condition. It came with charger. I have had no problems with the phone."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Everything ok."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone works great, love it"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Got the phone in 2 days that was awesome & works great."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Thanks MrYour products is very good condition"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone works ok but, i received a broken charger? it was completely disconnected from the piece and my home button kinda sticks but other then that it is ok find out tomorrow if cricket accepts it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good item thanks amazon, your are wonderful"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","To my relief my phone worked fine. Ironically I could not activate on Verizon as a prepaid phone but it worked fine with Tracfone. I do not have any battery issues. This is just a backup phone anyway. It is not being used as a primary phone. I use it while I travel so I don't risk losing the more expensive version of this phone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone works great. It's my son's first phone and he loves it. Works on AT&T network with no trouble."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Came on time loved it looks even bigger than expected...having turned it on as yet but I'm blown over thought it would have looked bad....only thing I wish it came with the headphone and manual that wud a have been a plus buuuuttttt love love love my new iPhone thanks amazon love yah......."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Worth and full functional."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This device works in Venezuela, is unlocked, has no box but is a new device, the charger and the cable is very cheap and low quality."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It would in the area where I live."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Volume no good cheap"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The iphone 4S was in pristine condition even though the description may not claim so. Also it was unlocked and I checked to see that it worked in AT&T. I sent the phone to India for use on the GSM network over there. I am very happy with the purchase. Highly recommended for the price. I paid $85 in July 2016."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Doesn't have enough space. I only have about 30 pictures and it won't let me take anymore. Also have to delete texts constantly. I haven't downloaded any apps."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","iPhone looks and works very good.Sorry that no headphones. The seller is comunicatible."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The Battery is not lasting for more than two hours"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","little scrunches but in total all good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","iPhone claimed it was unlocked but it wasn't"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good conditions and it's working great"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It is unlocked. It's an Iphone. It works."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I am so pleased with my order and phone. It arrived quicker than they said and is working great!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It couldn't send or receive mms"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone works perfectly"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","excellent"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The woman who hates technological changes really loves the upgrades from 4 to 4S. There are nice little things, that maybe did not need to be done, but they are great. Yet so many things are exactly as they were before. No crazy upgrades or learning curves. I maybe sold on iPhones for life. I will admit my most favorite upgrade from the 4 is that I get emojis-- and I JUST Love having emojis and not having to make them up from characters."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Instruction book would be nice to see what this phone has to offer and how to use I am 73 yrs old and It would be nice to know what my phonehas to offer to where I can rate this a 5 star. I could have gone with the JITTERBUG instead without bells and whistles for a lot less. I know thephone that was sent does a lot of good things but since I don't have a book to tell me what this phone can do I'm right back to the Jitterbug.It's just OK"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very poor battery backup..."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excellent product. It looked brand new and worked like a charm. No complaints so far."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone has issues with the text part it deletes texts after a bit and won't put up notifications when I do get texts its a big pos sorry I bought I don't recommend buying anything from the seller"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This is what I wanted."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Junk!!!Worked perfectly for just over a month. Went to a customers place where they usually call me. I was informed that I she had called me many times and got my voice mail. Phone turned off and I had to do a hard reset several times and it started and seemed to work perfectly but as I stood in the customers living room I had her call me. Phone never rang and went straight to voice mail but I never got a voice mail. Called T-Mobile and they said check my blocked list -not there. Somehow some the numbers got changed in directory including this person. Corrected number called her then she could call me. After that phone died again. Did hard reset and got it going again.Enough of that nonsense. Put SIM card back in old Iphone 4 and lo and behold up came all the voice messages from the person in question - seven of them. I didn't lose a customer but came very close. Now this phone works (after another hard reset) for everything a SIM card isn't needed for like computer, Siri. Everything except what you use a regular phone for. This is another example of ""The sweetness of a cheap deal is long forgotten in the bitterness of a bad deal""."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone works perfectly. I actually bought it for my grandson to watch pbs kids without using our phones."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Really good, grate smartphone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great value!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","was not swiped properly. I am trying for the fourth time to get a phone that is handled properly."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good product and seller"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phones work perfectly. Wonderful transaction."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone lasted barely 4 months and now will not hold a charge. Ordered a new phone from someone else yesterday."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Just received it. Completely awesome!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This phone worked great....until I went to purchase service from a no contract company, and they informed me that this phone was not on their list of unlocked phones. It's stuck on a Verizon Pre-Paid plan. My advice, keep looking."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Perfect!!!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Product looked and functioned like brand new, arrived quickly, great price."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","satisfied might purchase gift again"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","i got really good piece,"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","sometimes the sound on videos , music & keyboard clicks are just loud static & it won't turn down , not worth more than $100 IF THAT ..."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","hi, i would like to contact you about the Apple iPhone 4S. I bought 2 iPhone and one of the two came damaged. The cell phone turns off evens with full battery. Please contact as soon as possible to solve the problem. Thank to you.Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished)"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","defective product"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Yeah, I still own an older iphone 4s, but it's a great deal for a quality product. Unfortunately, the camera cannot be silenced because this is an import model from Japan, but that info was not shared in the description. Also, the volume down button will not function; I have to use the CC menu."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I opened this phone after a month of receiving as because I was using another phone . Once I started with it slowly all the problem arrived first of all screen started fluctuating and next finger touch home button slowly stopped working . Now I have to throw this phone as because i cant claim return . This was the horrible experience and I recommend not to buy this phone from this store ."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Very popular with young teens."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works perfectly"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","had a virus or something and caused me significant inconvenience."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Well it's excellent. But I was expecting an original charger with headsets the phones really neat in terms of appearance. But battery wise it's weak"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","great product and value"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Charge doesnt last long and started to glitch when watching video after 2 months"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excellent condition. Works great."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works great. I develop apps for cell phones so I didn't need to subscribe this unit to a carrier. I'm completely satisfied my needs."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","It was in good condition and worked excellent when I traveled overseas"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Works as advertised, and the battery performs like new."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great product !"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Tends to have problem with the battery due to is a Refurbish phone, but it works perfectly"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I'm not an Apple fan but a friend of mine suggested i get this phone for my temporal use and so i did.I have only spent a few hours with it since activation but i can tell you already that i like what i have experienced so far,Especially the battery life,How it quickly connects up to the internet and loads the page up in no time.I am not sure yet if i will use most of its features but i don't regret the choice i made.It came unlocked as posted on the site and i had no issues at all activating it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","battery failure , which did not even last an hour.I want a compensation for the expense that I have to make now for the replacement of the battery."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Bought for my teenage daughter is works as described she is very happy with it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone only works with a US SIM card. So it is not unlocked for non US SIM cards. This was not mention in the description"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","So great that I thought it was brand new. Great working phone"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Liberado ? Unlocked??"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Like new one. Perfect condititons, great funtions.."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Had to return as it was not ""unlocked"" ... would only work with AT&T ....."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","As advertised, arrived quickly. Thanks."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Not happy at all, I am returning the phone. It's not compatible with Verizon ! Waited a week for the phone to go to my store to activate and use and it's only compatible with ATT"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Originally, I was unsure about this phone as the reviews aren't great. However, my phone came in great condition and so far am not having problems with it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Problem of battery or phone ??? Obligate to charge it 4 or 5 time a day and the battery indicate 80% one minute later it 30% and when you plug it one second indicate charge 60%"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I had to send this back because it would not go past the welcome screen. As I was entering language, location, and the beginning of the WiFi router and password, it would cycle back to the welcome screen and start all over again. I first thought it was happening because the phone was not fully charged, so I charged it over night. It continued to persist, so I sent the phone back.As soon as I brought it to a UPS store, I was credited the amount I spent."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great product"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Product of poor quality. I bought and brought me to use outside the USA, so it took me time to be able to test the device. To my surprise, the microphone did not work and all so the battery does not recharge properly. As I am not in the USA, I had to arrange myself the repairs to use the device which has cost me about US $ 60.00.Apple iPhone 4S 16GB Unlocked - White (Certified Refurbished)"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I was wrong, I took this to the Apple store, because I thought it needed a new battery. They showed me how to put it on ""Airplane mode"" since I am not using it as a phone. They also helped me set the settings so that it is not on all of the time. They did a diagnostic test on the battery and showed me the battery was fine, it was just my settings that were making the battery run down fast. So I do not use this as a phone, but rather as a way to have my music. My car stereo died a while back, so I listen to this phone in the car, and while I am on my fast 1.7 mile walk."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Can not download certain app"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This ended up working wonderfully! No visible damage and works just like new! I'm impressed!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","it's brand new"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great condition, great phone. Normal battery. Once I was shocked by the 1 star reviews, finally I divided to give it a shot. I'm sure that I love this one. Only two cons:1, The OS is IOS 9, which is very difficult to be downgraded and kind of slow for iphone 4s. 2, The battery is not so good. I will replace the battery with a bigger capacity one."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Fine very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Although I am weary of refurbished products, I figured I'd give this a go because of how cheap it was.I had bought this for my mother at the beginning of June, she has used it ever since with no problems.iPhone 4S is still a great phone today but if you are using it on a Straight Talk plan, be aware they will not be able to add the 4G LTE plan (they begin using 4G with the IPhone 5)Very satisfied with my purchase."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Shouldn't be advertised as ""UNLOCKED"" NOT compatible with Sprint. FML."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Good! Works great! the box is very simple... And the charger is not a cube like apple"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","We bought the cellphone and less than 3 months after it presents a problem, it can't connect to the internet wi-fi."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Fast delivery. And so far works like a brand new phone. It came in perfect condition."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Terrible - won't hold a charge. Refurbished nightmare - if we hadn't been in such a bind I never would have bought this"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","buy 2 , one would run a few weeks the wifi and then stopped when I wanted to make a claim had already spent time replacement"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone was in good shape and working order. With a bit of help from T-mobile to remove previous user information all was well. However, after about 6 months it is completely unreliable. Sometimes it works, sometimes it doesn't. Battery life is atrocious. Total waste of money."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phone was in excellent physical condition. So far all functionally has worked without problems."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Bought this for my grandson who is especially hard on phones. He is using it with a good case and is happy with it."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Love it. It is as described."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","This iphone 4S 16GB is not good what i was expected. the product have several Problems, like sensor button is not working, there are scratches on front side. and also i didn't receive the ear-hones with my phone., and also when I'm calling the phone got hanged.I'm a loyal customer to Amazon, but i have ever received this kinda product before. very dis-pointed.:("
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","great phonegood price"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought and send to Africa the two are not working"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Had difficulty connecting to wf"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","very good"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Excelent product, excellent condition and even better price. I don't miss anything from the 6"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Great product!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Do not buy this phone. it is used, no head phone, chip charger not original, no iPhone box"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Bad batery"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","The phone works ..not sure if its unlocked to work with any carrier , but its unlocked i currently have metro pcs and my sim card did not work in phone..i did not get headphones with the phone but overall the phone is in mint condition"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Super"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I bought the iphone 4s two months ago and no longer works so useless that is cheap if not hard so I'm very upset with my purchase"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Seemed just like new. Works fine and a great value! Check here first if you need a new phone!"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Okay.. but looks some costly"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Extremely pleased"
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","I recently purchased this phone as a birthday present for my son. I had this phone back when it was first released by Apple and had no issues with it. This phone was refurbished and came in looking brand new. The only difference was the fact that it came in a plain box and with no headphone. It did include the charger and cable however. He has been using the phone now for a few weeks and it has worked flawlessly. If you are looking to buy a phone outright, I would definitely opt for a refurbished model. I buy many items that have been on the market for a while refurbished and have never had any problems with operation or aesthetics of them."
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)","Phones appear to be in good condition. Not sure about them being new and the after market accessories are very cheap. The USB cable came apart while charging the first time. Reported to customer service via email but have yet to hear back so I just went to find my own replacement Hopefully the phones hold up longer than the charger...."
